SOFT_BIAS_GAMMA,TIE_ALPHA,TIE_BETA,TIE_EPSILON,CAL_FLOOR,CAL_PENALTY_GAMMA,avg_final_sp,avg_delta_sp_per_100kcal,avg_variety_count,per_budget
4.580572380807668,0.9700858612911302,0.06756852816953222,0.532799544623568,271.0,2.9151833865869174,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
5.043788867566173,0.6908552759570847,0.14223519827991873,0.22934041941250405,480.0,0.5612126036635083,47.29577064440589,-0.0005037342011466961,10.0,"[{""budget"": 500000, ""final_sp"": 47.29577064440589, ""delta_sp_per_100kcal"": -0.0005037342011466961, ""variety_count"": 10}]"
4.843422382282341,0.16724055771129165,0.13717839032323859,0.7699171656990584,254.0,2.2326501870384488,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
1.494148470847216,0.9528134737463768,0.036529451268852965,0.9846609930493927,350.0,0.020963861662066208,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
0.9345991586159406,0.3501820712324263,0.1353400074018966,0.6746136702216398,267.0,1.7075077219764712,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
5.09193692560833,0.4723812296711598,0.06371601976049071,0.6740822776141896,459.0,2.7888556745126856,46.325047699908126,-0.0006978787900462492,10.0,"[{""budget"": 500000, ""final_sp"": 46.325047699908126, ""delta_sp_per_100kcal"": -0.0006978787900462492, ""variety_count"": 10}]"
5.881793409316855,0.4434107204067894,0.002893562781292625,0.134205277579453,492.0,1.4605501985644018,46.325047699908126,-0.0006978787900462492,10.0,"[{""budget"": 500000, ""final_sp"": 46.325047699908126, ""delta_sp_per_100kcal"": -0.0006978787900462492, ""variety_count"": 10}]"
4.669869448467263,0.9706254951683604,0.1096491451486122,0.7060284229333454,369.0,2.9179619481755372,47.66353967433549,-0.0004301803951607766,10.0,"[{""budget"": 500000, ""final_sp"": 47.66353967433549, ""delta_sp_per_100kcal"": -0.0004301803951607766, ""variety_count"": 10}]"
4.933062877741281,0.6951878170754981,0.13311468248600114,0.1293951412006378,238.0,1.795139944622902,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
4.894163340799695,0.8364653845794201,0.08571345752381819,0.8541343593062577,304.0,2.5961083748679763,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
0.7502067209408265,0.9544830242929426,0.07129210314809174,0.3796843320632538,221.0,0.82330715045441,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
0.2814488016710086,0.5584059516231556,0.1953547410921673,0.10904731631242377,346.0,1.6817391633894996,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
4.225649826208823,0.06411454676515926,0.037687158857957884,0.41418113116917465,299.0,1.6587980907294138,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
2.929814731342998,0.39591906274292643,0.07181494311938899,0.9444079953283759,231.0,1.0286383357536275,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
4.154496570872524,0.36818879228019574,0.03800425094724098,0.8789800774966121,327.0,2.581226994235748,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
5.528743987463288,0.9290925765811734,0.08735416524041612,0.5026395964858558,212.0,0.20619386714452625,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
5.617087228557084,0.9466918595694057,0.07851576861206261,0.8498865303377473,419.0,1.4711218580357666,47.29577064440589,-0.0005037342011466961,10.0,"[{""budget"": 500000, ""final_sp"": 47.29577064440589, ""delta_sp_per_100kcal"": -0.0005037342011466961, ""variety_count"": 10}]"
0.37864500283216573,0.6056907488810225,0.02421861741984348,0.49995352292546946,350.0,0.13187902644960214,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
1.2277160795273143,0.28700326618610217,0.14058560473779103,0.236536108611616,381.0,1.442794657540051,47.66353967433549,-0.0004301803951607766,10.0,"[{""budget"": 500000, ""final_sp"": 47.66353967433549, ""delta_sp_per_100kcal"": -0.0004301803951607766, ""variety_count"": 10}]"
3.20635860059119,0.8656676414196163,0.12312678168849377,0.8545382204662707,262.0,0.9628915101361937,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
2.8551978867402568,0.22163730747113353,0.06243104325325708,0.7989047866046007,259.0,1.9292339917688661,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
1.984913728059695,0.6264426592508459,0.09264838666840458,0.9190168294512221,331.0,3.654014298124128,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
0.47594863107667984,0.3936532651360991,0.09319755730521391,0.1886894063340336,461.0,3.37728885776109,46.325047699908126,-0.0006978787900462492,10.0,"[{""budget"": 500000, ""final_sp"": 46.325047699908126, ""delta_sp_per_100kcal"": -0.0006978787900462492, ""variety_count"": 10}]"
2.2966143592996664,0.563800950442949,0.10607846994596276,0.30983356160529424,217.0,2.7846507256103283,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
4.739663936610523,0.4441457590243193,0.1219028178940871,0.6466579028335002,433.0,0.6998731466676622,47.35143647835694,-0.0004926010343564869,10.0,"[{""budget"": 500000, ""final_sp"": 47.35143647835694, ""delta_sp_per_100kcal"": -0.0004926010343564869, ""variety_count"": 10}]"
3.1216325568010324,0.9080414078945122,0.08344865412712338,0.7628463609509616,225.0,1.5423146947536743,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
0.3790635184161444,0.4657897851930428,0.1265346749682771,0.22138482399014017,250.0,2.7984194036694374,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
0.7701341870308387,0.9646556598467018,0.15967622295664213,0.4743576969134379,248.0,1.0729070191636945,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
1.3920411145652662,0.8164855628921474,0.05934069185148108,0.6292731809219407,215.0,3.4691336247055853,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
5.5767580086863875,0.7678908645496492,0.12222254044912334,0.12317391159248514,248.0,1.332153756101429,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
3.994859924981145,0.16127299760122882,0.007902641744263162,0.3190384018209457,304.0,0.3342798106298819,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
5.476728981517176,0.4351277364197499,0.018900743098692364,0.6006355231386794,215.0,2.6282852064683055,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
3.9267869041274808,0.4144500038842648,0.031154577787984097,0.704711896748647,251.0,3.0593343415214367,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
3.4914039091226092,0.7379006475196298,0.1914165884592327,0.6539355824793912,293.0,1.7274911917902669,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
3.6060875129576564,0.914426077675064,0.02874193816250699,0.30594437546601083,423.0,3.162441415817668,46.325047699908126,-0.0006978787900462492,10.0,"[{""budget"": 500000, ""final_sp"": 46.325047699908126, ""delta_sp_per_100kcal"": -0.0006978787900462492, ""variety_count"": 10}]"
3.0346188759620514,0.9893538406452748,0.11750896826738273,0.9493328490291887,259.0,2.117735390921456,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
1.3943586721396957,0.8961589764420458,0.023740412435599503,0.37238464627664236,253.0,0.06524370607279684,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
4.314070333517685,0.6270458022198548,0.13369262427860829,0.3081720657442658,391.0,0.9269612667832576,47.66353967433549,-0.0004301803951607766,10.0,"[{""budget"": 500000, ""final_sp"": 47.66353967433549, ""delta_sp_per_100kcal"": -0.0004301803951607766, ""variety_count"": 10}]"
3.7224623604924387,0.9196027570818055,0.1990265739967405,0.17019617119073072,280.0,2.246650317224163,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
1.5960816548497851,0.9653643529971738,0.12346646220134194,0.98365626909675,203.0,2.84704929280137,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
0.5431597267116173,0.5129365720040626,0.1954241074446973,0.1639034835022826,339.0,2.019025953770847,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
2.6163814609291514,0.3101254634249635,0.15213290669156423,0.6733983853605382,242.0,1.3365665116086562,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
2.6463167136464563,0.7484601790609321,0.093553830460754,0.3721630387359879,409.0,1.9193202850485793,47.29577064440589,-0.0005037342011466961,10.0,"[{""budget"": 500000, ""final_sp"": 47.29577064440589, ""delta_sp_per_100kcal"": -0.0005037342011466961, ""variety_count"": 10}]"
2.1047122645115905,0.8511407384605837,0.04615696515817254,0.42257178324461586,478.0,1.0179825802862004,47.09420396960006,-0.0005440475361078625,10.0,"[{""budget"": 500000, ""final_sp"": 47.09420396960006, ""delta_sp_per_100kcal"": -0.0005440475361078625, ""variety_count"": 10}]"
3.444985606985579,0.09226764070612903,0.0018384302316942103,0.7423080519741672,312.0,1.8008392884562627,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
2.324395320590488,0.17838532656634265,0.03588766701316957,0.707684669636972,262.0,1.8124664353076354,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
0.8618455148936963,0.778036122584771,0.10968067682363225,0.763132095525218,328.0,1.5103930282886635,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
1.5502474752076902,0.5730383050906335,0.16718137991432558,0.9750373429886806,319.0,2.809829307580594,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
4.1236538731592995,0.005659697255840035,0.18421753977381913,0.9853811526842402,268.0,2.3912245699635157,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
0.9285956902588177,0.5990685995212813,0.08896146685775158,0.7419322159170605,296.0,2.8450751603764615,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
3.9155459612422985,0.3367734659771263,0.1964864666283641,0.1487410032279085,207.0,0.5331047416752175,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
1.625189878747205,0.49153068052457427,0.13394480909379458,0.6879962669428484,248.0,2.1227600015788273,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
1.0384691943675206,0.27650892573020136,0.08026215217569771,0.5269712779719725,315.0,1.6775230544700026,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
5.842028965710465,0.6940028865678731,0.06501039831894294,0.22161036482121466,270.0,3.075949830954058,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
5.997890024595406,0.30217578182576865,0.01845607296905405,0.4297932837243722,489.0,1.1110722106896667,46.325047699908126,-0.0006978787900462492,10.0,"[{""budget"": 500000, ""final_sp"": 46.325047699908126, ""delta_sp_per_100kcal"": -0.0006978787900462492, ""variety_count"": 10}]"
4.594029104289869,0.5434605534614875,0.09626809003821651,0.13625163771092424,272.0,1.8572151591917048,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
2.5681322617412428,0.10293612269755581,0.09886488920558162,0.9185607505773141,386.0,2.487308976430289,47.45095445664522,-0.00047269743869883025,10.0,"[{""budget"": 500000, ""final_sp"": 47.45095445664522, ""delta_sp_per_100kcal"": -0.00047269743869883025, ""variety_count"": 10}]"
4.711358668213938,0.9767992186932155,0.026252671998471745,0.27372078522967525,206.0,3.837750556049662,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
0.4344161381050551,0.5378615893731555,0.09605621626604821,0.6639176044381543,287.0,3.729918694249268,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
1.9457406610537142,0.39228223119529426,0.12555682755837283,0.278927524870201,387.0,3.3061671910425776,47.35143647835694,-0.0004926010343564869,10.0,"[{""budget"": 500000, ""final_sp"": 47.35143647835694, ""delta_sp_per_100kcal"": -0.0004926010343564869, ""variety_count"": 10}]"
0.20946781323932684,0.6776357853169044,0.17634136258655492,0.6636857567572912,290.0,3.4432983538643924,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
1.7216186882688753,0.5388670103193324,0.07821782875172466,0.2137480268071396,246.0,3.7991784325873037,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
3.803223530916413,0.957047904765374,0.02127125653168869,0.49422145090187797,217.0,3.0054790681803643,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
2.2196561968671853,0.7578666869397725,0.11291616565274376,0.6833146502137052,317.0,2.9028176597820683,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
4.49609190251163,0.6557289667896237,0.03425637727280508,0.2763207215158799,431.0,3.4376714771419854,46.325047699908126,-0.0006978787900462492,10.0,"[{""budget"": 500000, ""final_sp"": 46.325047699908126, ""delta_sp_per_100kcal"": -0.0006978787900462492, ""variety_count"": 10}]"
1.818842976177902,0.41194393669037466,0.08856133161231182,0.6631243130507178,261.0,1.3222956443337295,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
5.535271993936675,0.5835143603487996,0.15318396043210786,0.32900245874944556,388.0,1.4764276298683825,47.56326229165892,-0.0004502358716960899,10.0,"[{""budget"": 500000, ""final_sp"": 47.56326229165892, ""delta_sp_per_100kcal"": -0.0004502358716960899, ""variety_count"": 10}]"
3.5063585654107783,0.15820547533975182,0.09941362220679169,0.15843342305134198,240.0,2.559027625170114,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
4.442254992551288,0.6665985313103814,0.07867542606636482,0.5437161384497519,263.0,1.3141567714556284,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
1.2570936821660295,0.22828007616964263,0.17450629266247802,0.2142716142228795,274.0,0.5471983825749751,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
3.4936055621696696,0.3824846325704927,0.1497338297819759,0.9291439302633033,219.0,3.882174629964543,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
3.5553479328089,0.7059543177935813,0.17971761111469312,0.9603296184411385,400.0,0.9874840394773043,47.507026663737406,-0.0004614829972803932,10.0,"[{""budget"": 500000, ""final_sp"": 47.507026663737406, ""delta_sp_per_100kcal"": -0.0004614829972803932, ""variety_count"": 10}]"
5.177129454840199,0.34131181491522444,0.04075454871662874,0.4524804417608578,369.0,3.636833997503193,47.66353967433549,-0.0004301803951607766,10.0,"[{""budget"": 500000, ""final_sp"": 47.66353967433549, ""delta_sp_per_100kcal"": -0.0004301803951607766, ""variety_count"": 10}]"
3.225392370303158,0.3109741557281316,0.1549059456292867,0.980929399709255,408.0,3.3587140910653086,47.23810506755015,-0.0005152673165178442,10.0,"[{""budget"": 500000, ""final_sp"": 47.23810506755015, ""delta_sp_per_100kcal"": -0.0005152673165178442, ""variety_count"": 10}]"
2.5404430109894456,0.3272907452691861,0.07155444552776839,0.7518149757800473,375.0,0.14963153556300357,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
4.553353314284834,0.6391870702926902,0.15546584644629366,0.9847832702366068,415.0,0.07376833253208037,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
0.11057749204126699,0.9343715212864817,0.011404230298728037,0.1564162444125429,415.0,0.38164058722097227,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
2.0148682436681504,0.19038897663702725,0.051102032128038544,0.27075637114374274,274.0,0.09205865968014315,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
0.4200715500207892,0.21736585704247902,0.06591626637080027,0.2241083504491479,249.0,3.81440071755032,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
4.451307154243104,0.580889195101771,0.13405697438424918,0.3140790447851144,327.0,1.8455117363798128,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
3.9606685970325,0.35102026050800295,0.1740174154356918,0.8881088216978544,243.0,1.804437416327266,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
3.2003491326114166,0.8209737729710976,0.027979690207662933,0.30066751108114675,249.0,3.483136086775499,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
1.5945775851745438,0.6240459107341608,0.018994775775318475,0.31148836540977765,404.0,1.4906357204147365,47.35143647835694,-0.0004926010343564869,10.0,"[{""budget"": 500000, ""final_sp"": 47.35143647835694, ""delta_sp_per_100kcal"": -0.0004926010343564869, ""variety_count"": 10}]"
2.1769055562001154,0.8785682999752946,0.047812179497024015,0.9252658872352727,204.0,0.253847917983685,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
4.4304723013257,0.27963405161248633,0.1544201756573787,0.7225461942560769,395.0,2.065742385280785,47.35143647835694,-0.0004926010343564869,10.0,"[{""budget"": 500000, ""final_sp"": 47.35143647835694, ""delta_sp_per_100kcal"": -0.0004926010343564869, ""variety_count"": 10}]"
1.4713960007311797,0.8510237584590693,0.18285560528344202,0.8741838422148238,263.0,1.7474604691713411,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
0.2322995993722654,0.7823672128336685,0.011029131466860976,0.19716097705622526,470.0,1.5630004166646265,46.325047699908126,-0.0006978787900462492,10.0,"[{""budget"": 500000, ""final_sp"": 46.325047699908126, ""delta_sp_per_100kcal"": -0.0006978787900462492, ""variety_count"": 10}]"
3.140148408967309,0.6993935445649058,0.14346987863635668,0.10944059734012906,365.0,2.653722173084711,47.66353967433549,-0.0004301803951607766,10.0,"[{""budget"": 500000, ""final_sp"": 47.66353967433549, ""delta_sp_per_100kcal"": -0.0004301803951607766, ""variety_count"": 10}]"
5.77190192104761,0.7276854582468093,0.03053172100971733,0.958211101060138,457.0,2.268208299990014,46.325047699908126,-0.0006978787900462492,10.0,"[{""budget"": 500000, ""final_sp"": 46.325047699908126, ""delta_sp_per_100kcal"": -0.0006978787900462492, ""variety_count"": 10}]"
3.738272929365955,0.5791134733038705,0.13921993866951696,0.8695216509235778,219.0,3.753988172526247,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
2.681304038385923,0.8653162277486719,0.05489661373332815,0.5512444315068958,279.0,2.662904492883939,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
4.805088922373223,0.46313408269442013,0.024564413914568962,0.5181299366212888,241.0,3.9612823721544164,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
3.728607054643481,0.5371018642404107,0.11896624508041494,0.378423686175809,422.0,3.6087376572260035,46.325047699908126,-0.0006978787900462492,10.0,"[{""budget"": 500000, ""final_sp"": 46.325047699908126, ""delta_sp_per_100kcal"": -0.0006978787900462492, ""variety_count"": 10}]"
5.303919799537402,0.63270772727426,0.17395396223151666,0.6177053253862602,287.0,0.7938003473832382,47.67621962035779,-0.0004276444059563161,10.0,"[{""budget"": 500000, ""final_sp"": 47.67621962035779, ""delta_sp_per_100kcal"": -0.0004276444059563161, ""variety_count"": 10}]"
1.3453639350897602,0.6479922343399215,0.06292020689241606,0.18420506510194443,463.0,0.9923016561717461,47.23810506755015,-0.0005152673165178442,10.0,"[{""budget"": 500000, ""final_sp"": 47.23810506755015, ""delta_sp_per_100kcal"": -0.0005152673165178442, ""variety_count"": 10}]"
2.3707422867999397,0.6993612229024828,0.06189525473466977,0.5827765053680432,474.0,2.8202950939102713,46.325047699908126,-0.0006978787900462492,10.0,"[{""budget"": 500000, ""final_sp"": 46.325047699908126, ""delta_sp_per_100kcal"": -0.0006978787900462492, ""variety_count"": 10}]"
1.686575204232177,0.8777630146613628,0.11829075448066183,0.7598718517833535,418.0,0.4301333558337821,47.66353967433549,-0.0004301803951607766,10.0,"[{""budget"": 500000, ""final_sp"": 47.66353967433549, ""delta_sp_per_100kcal"": -0.0004301803951607766, ""variety_count"": 10}]"
4.0979168472020095,0.13879833728417845,0.17721070860126092,0.22488682992913403,401.0,1.8442988909097395,47.35143647835694,-0.0004926010343564869,10.0,"[{""budget"": 500000, ""final_sp"": 47.35143647835694, ""delta_sp_per_100kcal"": -0.0004926010343564869, ""variety_count"": 10}]"
